,Booking_date,Class_name,Member,Class Time
2398,2022-06-06 (Monday),Push  (Push) (52476),17,05:15:00
2399,2022-06-06 (Monday),PRIME (57332),4,17:15:00
2400,2022-06-06 (Monday),Power  (Power) (52741),16,06:00:00
2401,2022-06-06 (Monday),Push  (Push) (52476),16,18:00:00
2402,2022-06-06 (Monday),Push  (Push) (52476),14,06:45:00
2403,2022-06-06 (Monday),Push  (Push) (52476),19,08:45:00
2404,2022-06-06 (Monday),Power  (Power) (52741),11,09:30:00
2405,2022-06-07 (Tuesday),Power  (Power) (52741),7,11:30:00
2406,2022-06-07 (Tuesday),PRIME (57332),7,15:45:00
2407,2022-06-07 (Tuesday),Push  (Push) (52476),19,16:30:00
2408,2022-06-07 (Tuesday),Power  (Power) (52741),13,05:15:00
2409,2022-06-07 (Tuesday),Power  (Power) (52741),14,17:15:00
2410,2022-06-07 (Tuesday),Push  (Push) (52476),14,06:00:00
2411,2022-06-07 (Tuesday),Push  (Push) (52476),16,18:00:00
2412,2022-06-07 (Tuesday),PRIME (57332),6,06:45:00
2413,2022-06-07 (Tuesday),Power  (Power) (52741),15,08:45:00
2414,2022-06-07 (Tuesday),Push  (Push) (52476),13,09:30:00
2415,2022-06-08 (Wednesday),Push  (Push) (52476),15,11:30:00
2416,2022-06-08 (Wednesday),PRIME (57332),6,12:15:00
2417,2022-06-08 (Wednesday),Power  (Power) (52741),13,16:30:00
2418,2022-06-08 (Wednesday),Push  (Push) (52476),16,05:15:00
2419,2022-06-08 (Wednesday),Push  (Push) (52476),11,17:15:00
2420,2022-06-08 (Wednesday),Power  (Power) (52741),17,06:00:00
2421,2022-06-08 (Wednesday),Push  (Push) (52476),13,06:45:00
2422,2022-06-08 (Wednesday),Push  (Push) (52476),14,08:45:00
2423,2022-06-08 (Wednesday),Power  (Power) (52741),19,09:30:00
2424,2022-06-09 (Thursday),Power  (Power) (52741),12,11:30:00
2425,2022-06-09 (Thursday),Push  (Push) (52476),10,16:30:00
2426,2022-06-09 (Thursday),Power  (Power) (52741),10,05:15:00
2427,2022-06-09 (Thursday),Power  (Power) (52741),16,17:15:00
2428,2022-06-09 (Thursday),Push  (Push) (52476),14,06:00:00
2429,2022-06-09 (Thursday),Push  (Push) (52476),8,18:00:00
2430,2022-06-09 (Thursday),PRIME (57332),7,06:45:00
2431,2022-06-09 (Thursday),Power  (Power) (52741),12,08:45:00
2432,2022-06-09 (Thursday),Push  (Push) (52476),15,09:30:00
2433,2022-06-10 (Friday),Push  (Push) (52476),8,11:30:00
2434,2022-06-10 (Friday),PRIME (57332),6,12:15:00
2435,2022-06-10 (Friday),PRIME (57332),6,15:45:00
2436,2022-06-10 (Friday),Power  (Power) (52741),14,16:30:00
2437,2022-06-10 (Friday),Push  (Push) (52476),8,05:15:00
2438,2022-06-10 (Friday),Push  (Push) (52476),11,17:15:00
2439,2022-06-10 (Friday),Power  (Power) (52741),14,06:00:00
2440,2022-06-10 (Friday),Push  (Push) (52476),13,06:45:00
2441,2022-06-10 (Friday),Push  (Push) (52476),13,08:45:00
2442,2022-06-10 (Friday),Power  (Power) (52741),17,09:30:00
2443,2022-06-13 (Monday),Power  (Power) (52741),12,11:30:00
2444,2022-06-13 (Monday),PRIME (57332),8,12:15:00
2445,2022-06-13 (Monday),Power  (Power) (52741),14,16:30:00
2446,2022-06-13 (Monday),Push  (Push) (52476),14,05:15:00
2447,2022-06-13 (Monday),PRIME (57332),4,17:15:00
2448,2022-06-13 (Monday),Power  (Power) (52741),12,06:00:00
2449,2022-06-13 (Monday),Push  (Push) (52476),20,18:00:00
2450,2022-06-13 (Monday),Push  (Push) (52476),17,06:45:00
2451,2022-06-13 (Monday),Push  (Push) (52476),18,08:45:00
2452,2022-06-13 (Monday),Power  (Power) (52741),11,09:30:00
2453,2022-06-14 (Tuesday),Power  (Power) (52741),11,11:30:00
2454,2022-06-14 (Tuesday),PRIME (57332),7,15:45:00
2455,2022-06-14 (Tuesday),Push  (Push) (52476),14,16:30:00
2456,2022-06-14 (Tuesday),Power  (Power) (52741),12,17:15:00
2457,2022-06-14 (Tuesday),Push  (Push) (52476),18,06:00:00
2458,2022-06-14 (Tuesday),Push  (Push) (52476),8,18:00:00
2459,2022-06-14 (Tuesday),PRIME (57332),6,06:45:00
2460,2022-06-14 (Tuesday),Power  (Power) (52741),12,08:45:00
2461,2022-06-14 (Tuesday),Push  (Push) (52476),17,09:30:00
2462,2022-06-15 (Wednesday),Push  (Push) (52476),14,11:30:00
2463,2022-06-15 (Wednesday),PRIME (57332),5,12:15:00
2464,2022-06-15 (Wednesday),Power  (Power) (52741),16,16:30:00
2465,2022-06-15 (Wednesday),Push  (Push) (52476),12,05:15:00
2466,2022-06-15 (Wednesday),Push  (Push) (52476),14,17:15:00
2467,2022-06-15 (Wednesday),Power  (Power) (52741),14,06:00:00
2468,2022-06-15 (Wednesday),PRIME (57332),2,18:00:00
2469,2022-06-15 (Wednesday),Push  (Push) (52476),20,06:45:00
2470,2022-06-15 (Wednesday),Push  (Push) (52476),16,08:45:00
2471,2022-06-15 (Wednesday),Power  (Power) (52741),8,09:30:00
2472,2022-06-16 (Thursday),Power  (Power) (52741),12,11:30:00
2473,2022-06-16 (Thursday),PRIME (57332),2,12:15:00
2474,2022-06-16 (Thursday),Push  (Push) (52476),13,16:30:00
2475,2022-06-16 (Thursday),Power  (Power) (52741),10,05:15:00
2476,2022-06-16 (Thursday),Power  (Power) (52741),18,17:15:00
2477,2022-06-16 (Thursday),Push  (Push) (52476),11,06:00:00
2478,2022-06-16 (Thursday),Push  (Push) (52476),6,18:00:00
2479,2022-06-16 (Thursday),PRIME (57332),8,06:45:00
2480,2022-06-16 (Thursday),Power  (Power) (52741),15,08:45:00
2481,2022-06-16 (Thursday),Push  (Push) (52476),18,09:30:00
2482,2022-06-17 (Friday),Push  (Push) (52476),16,11:30:00
2483,2022-06-17 (Friday),PRIME (57332),5,12:15:00
2484,2022-06-17 (Friday),PRIME (57332),2,15:45:00
2485,2022-06-17 (Friday),Power  (Power) (52741),11,16:30:00
2486,2022-06-17 (Friday),Push  (Push) (52476),9,05:15:00
2487,2022-06-17 (Friday),Push  (Push) (52476),6,17:15:00
2488,2022-06-17 (Friday),Power  (Power) (52741),15,06:00:00
2489,2022-06-17 (Friday),Push  (Push) (52476),18,06:45:00
2490,2022-06-17 (Friday),Push  (Push) (52476),17,08:45:00
2491,2022-06-17 (Friday),Power  (Power) (52741),16,09:30:00
2492,2022-06-18 (Saturday),Perform (52617),6,06:45:00
2493,2022-06-18 (Saturday),Push  (Push) (52476),19,08:00:00
2494,2022-06-18 (Saturday),PRIME (57332),4,08:45:00
2495,2022-06-18 (Saturday),Power  (Power) (52741),14,09:30:00
2496,2022-06-20 (Monday),Power  (Power) (52741),20,11:30:00
2497,2022-06-20 (Monday),PRIME (57332),4,12:15:00
2498,2022-06-20 (Monday),Power  (Power) (52741),17,16:30:00
2499,2022-06-20 (Monday),Push  (Push) (52476),10,05:15:00
2500,2022-06-20 (Monday),PRIME (57332),3,17:15:00
2501,2022-06-20 (Monday),Push  (Push) (52476),11,18:00:00
2502,2022-06-20 (Monday),Push  (Push) (52476),19,06:45:00
2503,2022-06-20 (Monday),Push  (Push) (52476),17,08:45:00
2504,2022-06-20 (Monday),Power  (Power) (52741),11,09:30:00
2505,2022-06-21 (Tuesday),Power  (Power) (52741),17,11:30:00
2506,2022-06-21 (Tuesday),PRIME (57332),2,12:15:00
2507,2022-06-21 (Tuesday),PRIME (57332),3,15:45:00
2508,2022-06-21 (Tuesday),Push  (Push) (52476),12,16:30:00
2509,2022-06-21 (Tuesday),Power  (Power) (52741),17,05:15:00
2510,2022-06-21 (Tuesday),Power  (Power) (52741),15,17:15:00
2511,2022-06-21 (Tuesday),Push  (Push) (52476),16,06:00:00
2512,2022-06-21 (Tuesday),Push  (Push) (52476),11,18:00:00
2513,2022-06-21 (Tuesday),PRIME (57332),3,06:45:00
2514,2022-06-21 (Tuesday),Power  (Power) (52741),14,08:45:00
2515,2022-06-21 (Tuesday),Push  (Push) (52476),19,09:30:00
2516,2022-06-22 (Wednesday),Push  (Push) (52476),13,11:30:00
2517,2022-06-22 (Wednesday),PRIME (57332),8,12:15:00
2518,2022-06-22 (Wednesday),Power  (Power) (52741),9,16:30:00
2519,2022-06-22 (Wednesday),Push  (Push) (52476),10,05:15:00
2520,2022-06-22 (Wednesday),Push  (Push) (52476),14,17:15:00
2521,2022-06-22 (Wednesday),Power  (Power) (52741),10,06:00:00
2522,2022-06-22 (Wednesday),PRIME (57332),2,18:00:00
2523,2022-06-22 (Wednesday),Push  (Push) (52476),21,06:45:00
2524,2022-06-22 (Wednesday),Push  (Push) (52476),13,08:45:00
2525,2022-06-22 (Wednesday),Power  (Power) (52741),9,09:30:00
2526,2022-06-23 (Thursday),Power  (Power) (52741),6,11:30:00
2527,2022-06-23 (Thursday),PRIME (57332),6,15:45:00
2528,2022-06-23 (Thursday),Push  (Push) (52476),14,16:30:00
2529,2022-06-23 (Thursday),Power  (Power) (52741),9,05:15:00
2530,2022-06-23 (Thursday),Power  (Power) (52741),13,17:15:00
2531,2022-06-23 (Thursday),Push  (Push) (52476),11,06:00:00
2532,2022-06-23 (Thursday),Push  (Push) (52476),9,18:00:00
2533,2022-06-23 (Thursday),PRIME (57332),7,06:45:00
2534,2022-06-23 (Thursday),Power  (Power) (52741),13,08:45:00
2535,2022-06-23 (Thursday),Push  (Push) (52476),10,09:30:00
2536,2022-06-24 (Friday),Push  (Push) (52476),13,11:30:00
2537,2022-06-24 (Friday),PRIME (57332),5,12:15:00
2538,2022-06-24 (Friday),Power  (Power) (52741),14,16:30:00
2539,2022-06-24 (Friday),Push  (Push) (52476),13,05:15:00
2540,2022-06-24 (Friday),Push  (Push) (52476),9,17:15:00
2541,2022-06-24 (Friday),Power  (Power) (52741),11,06:00:00
2542,2022-06-24 (Friday),Push  (Push) (52476),20,06:45:00
2543,2022-06-24 (Friday),Push  (Push) (52476),18,08:45:00
2544,2022-06-24 (Friday),Power  (Power) (52741),15,09:30:00
2545,2022-06-25 (Saturday),Perform (52617),4,06:45:00
2546,2022-06-25 (Saturday),Push  (Push) (52476),20,08:00:00
2547,2022-06-25 (Saturday),Power  (Power) (52741),17,09:30:00
2548,2022-06-27 (Monday),Power  (Power) (52741),9,11:30:00
2549,2022-06-27 (Monday),PRIME (57332),8,12:15:00
2550,2022-06-27 (Monday),Power  (Power) (52741),19,16:30:00
2551,2022-06-27 (Monday),Push  (Push) (52476),9,05:15:00
2552,2022-06-27 (Monday),PRIME (57332),1,17:15:00
2553,2022-06-27 (Monday),Power  (Power) (52741),16,06:00:00
2554,2022-06-27 (Monday),Push  (Push) (52476),20,18:00:00
2555,2022-06-27 (Monday),Push  (Push) (52476),13,06:45:00
2556,2022-06-27 (Monday),Push  (Push) (52476),13,08:45:00
2557,2022-06-27 (Monday),Power  (Power) (52741),12,09:30:00
2558,2022-06-28 (Tuesday),Power  (Power) (52741),12,11:30:00
2559,2022-06-28 (Tuesday),PRIME (57332),5,12:15:00
2560,2022-06-28 (Tuesday),PRIME (57332),2,15:45:00
2561,2022-06-28 (Tuesday),Push  (Push) (52476),15,16:30:00
2562,2022-06-28 (Tuesday),Power  (Power) (52741),12,05:15:00
2563,2022-06-28 (Tuesday),Power  (Power) (52741),16,17:15:00
2564,2022-06-28 (Tuesday),Push  (Push) (52476),14,06:00:00
2565,2022-06-28 (Tuesday),Push  (Push) (52476),10,18:00:00
2566,2022-06-28 (Tuesday),PRIME (57332),6,06:45:00
2567,2022-06-28 (Tuesday),Power  (Power) (52741),17,08:45:00
2568,2022-06-28 (Tuesday),Push  (Push) (52476),17,09:30:00
2569,2022-06-29 (Wednesday),PRIME (57332),7,12:15:00
2570,2022-06-29 (Wednesday),Power  (Power) (52741),18,16:30:00
2571,2022-06-29 (Wednesday),Push  (Push) (52476),7,05:15:00
2572,2022-06-29 (Wednesday),Push  (Push) (52476),14,17:15:00
2573,2022-06-29 (Wednesday),Power  (Power) (52741),10,06:00:00
2574,2022-06-29 (Wednesday),PRIME (57332),2,18:00:00
2575,2022-06-29 (Wednesday),Push  (Push) (52476),20,06:45:00
2576,2022-06-29 (Wednesday),Push  (Push) (52476),10,08:45:00
2577,2022-06-30 (Thursday),Power  (Power) (52741),8,11:30:00
2578,2022-06-30 (Thursday),PRIME (57332),4,12:15:00
2579,2022-06-30 (Thursday),PRIME (57332),6,15:45:00
2580,2022-06-30 (Thursday),Push  (Push) (52476),11,16:30:00
2581,2022-06-30 (Thursday),Power  (Power) (52741),9,05:15:00
2582,2022-06-30 (Thursday),Power  (Power) (52741),11,17:15:00
2583,2022-06-30 (Thursday),Push  (Push) (52476),16,06:00:00
2584,2022-06-30 (Thursday),Push  (Push) (52476),10,18:00:00
2585,2022-06-30 (Thursday),PRIME (57332),4,06:45:00
2586,2022-06-30 (Thursday),Power  (Power) (52741),13,08:45:00
2587,2022-06-30 (Thursday),Push  (Push) (52476),20,09:30:00
2588,2022-07-01 (Friday),Push  (Push) (52476),18,11:30:00
2589,2022-07-01 (Friday),PRIME (57332),7,12:15:00
2590,2022-07-01 (Friday),PRIME (57332),4,15:45:00
2591,2022-07-01 (Friday),Power  (Power) (52741),9,16:30:00
2592,2022-07-01 (Friday),Push  (Push) (52476),8,05:15:00
2593,2022-07-01 (Friday),Push  (Push) (52476),5,17:15:00
2594,2022-07-01 (Friday),Power  (Power) (52741),9,06:00:00
2595,2022-07-01 (Friday),Push  (Push) (52476),16,06:45:00
2596,2022-07-01 (Friday),Push  (Push) (52476),12,08:45:00
2597,2022-07-01 (Friday),Power  (Power) (52741),20,09:30:00
2598,2022-07-05 (Tuesday),Power  (Power) (52741),11,11:30:00
2599,2022-07-05 (Tuesday),PRIME (57332),6,12:15:00
2600,2022-07-05 (Tuesday),PRIME (57332),2,15:45:00
2601,2022-07-05 (Tuesday),Push  (Push) (52476),15,16:30:00
2602,2022-07-05 (Tuesday),Power  (Power) (52741),10,05:15:00
2603,2022-07-05 (Tuesday),Power  (Power) (52741),10,17:15:00
2604,2022-07-05 (Tuesday),Push  (Push) (52476),10,06:00:00
2605,2022-07-05 (Tuesday),Push  (Push) (52476),16,18:00:00
2606,2022-07-05 (Tuesday),PRIME (57332),4,06:45:00
2607,2022-07-05 (Tuesday),Power  (Power) (52741),7,08:45:00
2608,2022-07-05 (Tuesday),Push  (Push) (52476),17,09:30:00
2609,2022-07-06 (Wednesday),Push  (Push) (52476),11,11:30:00
2610,2022-07-06 (Wednesday),PRIME (57332),5,12:15:00
2611,2022-07-06 (Wednesday),Power  (Power) (52741),15,16:30:00
2612,2022-07-06 (Wednesday),Push  (Push) (52476),15,05:15:00
2613,2022-07-06 (Wednesday),Power  (Power) (52741),12,06:00:00
2614,2022-07-06 (Wednesday),PRIME (57332),1,18:00:00
2615,2022-07-06 (Wednesday),Push  (Push) (52476),15,06:45:00
2616,2022-07-06 (Wednesday),Push  (Push) (52476),15,08:45:00
2617,2022-07-06 (Wednesday),Power  (Power) (52741),18,09:30:00
2618,2022-07-07 (Thursday),Power  (Power) (52741),11,11:30:00
2619,2022-07-07 (Thursday),PRIME (57332),6,12:15:00
2620,2022-07-07 (Thursday),PRIME (57332),1,15:45:00
2621,2022-07-07 (Thursday),Push  (Push) (52476),10,16:30:00
2622,2022-07-07 (Thursday),Power  (Power) (52741),10,05:15:00
2623,2022-07-07 (Thursday),Power  (Power) (52741),15,17:15:00
2624,2022-07-07 (Thursday),Push  (Push) (52476),13,06:00:00
2625,2022-07-07 (Thursday),Push  (Push) (52476),15,18:00:00
2626,2022-07-07 (Thursday),PRIME (57332),8,06:45:00
2627,2022-07-07 (Thursday),Power  (Power) (52741),10,08:45:00
2628,2022-07-08 (Friday),PRIME (57332),8,12:15:00
2629,2022-07-08 (Friday),PRIME (57332),7,15:45:00
2630,2022-07-08 (Friday),Power  (Power) (52741),11,16:30:00
2631,2022-07-08 (Friday),Push  (Push) (52476),9,05:15:00
2632,2022-07-08 (Friday),Push  (Push) (52476),7,17:15:00
2633,2022-07-08 (Friday),Power  (Power) (52741),8,06:00:00
2634,2022-07-08 (Friday),Push  (Push) (52476),11,06:45:00
2635,2022-07-08 (Friday),Push  (Push) (52476),13,08:45:00
2636,2022-07-09 (Saturday),Push  (Push) (52476),20,08:00:00
2637,2022-07-09 (Saturday),PRIME (57332),8,08:45:00
2638,2022-07-09 (Saturday),Power  (Power) (52741),16,09:30:00
